User Id,Movie Id,Rating
68088805338412b9b0cc8aae,67f683c3569a78139d11aa53,5
68091fa8e6bab0fa7fd2e2b7,67f683c3569a78139d11aa53,3
68092bfae6bab0fa7fd3ddfa,67f683c3569a78139d11aa53,5
680936838e56cc04ea80b529,67f683c3569a78139d11aa53,1
681afe73495ea8e42c6c1a9e,67f683c3569a78139d11aa53,4
6803335652932a94b197dbff,67fa79fb33a4d45485852a61,2
67fbf148c6b50d1374ba66b9,67fa79fb33a4d45485852a61,5
6805b10af805cbaf4c134275,67fa79fb33a4d45485852a61,5
68070902b5b754c58b6ee93c,67fa79fb33a4d45485852a61,3
6807176cb5b754c58b6f2365,67fa79fb33a4d45485852a61,1
680721c1b5b754c58b6f6b56,67fa79fb33a4d45485852a61,5
680736cab5b754c58b6f96ac,67fa79fb33a4d45485852a61,1
6807a7c4494d33237c320c41,67fa79fb33a4d45485852a61,5
6807b14c494d33237c32a90d,67fa79fb33a4d45485852a61,5
68088805338412b9b0cc8aae,67fa79fb33a4d45485852a61,4
68091780e6bab0fa7fd20172,67fa79fb33a4d45485852a61,1
68092bfae6bab0fa7fd3ddfa,67fa79fb33a4d45485852a61,5
68092e3ce6bab0fa7fd45cbc,67fa79fb33a4d45485852a61,4
681afe73495ea8e42c6c1a9e,67fa79fb33a4d45485852a61,5
6805367a7880425304c55534,67ff65bb5310f4a44095d22a,5
6805429b7880425304c593f6,67ff65bb5310f4a44095d22a,5
68070902b5b754c58b6ee93c,67ff65bb5310f4a44095d22a,5
6807176cb5b754c58b6f2365,67ff65bb5310f4a44095d22a,5
680721c1b5b754c58b6f6b56,67ff65bb5310f4a44095d22a,2
680736cab5b754c58b6f96ac,67ff65bb5310f4a44095d22a,2
6807a51b494d33237c31cf90,67ff65bb5310f4a44095d22a,5
6807f80f533638dc185a6804,67ff65bb5310f4a44095d22a,5
6808a327ac881cfcac567260,67ff65bb5310f4a44095d22a,5
68090dbfe6bab0fa7fd114f4,67ff65bb5310f4a44095d22a,1
6809149be6bab0fa7fd1af4f,67ff65bb5310f4a44095d22a,3
68091c4be6bab0fa7fd28376,67ff65bb5310f4a44095d22a,3
68092238e6bab0fa7fd345bc,67ff65bb5310f4a44095d22a,2
6809329be6bab0fa7fd4ebf6,67ff65bb5310f4a44095d22a,3
67fbf148c6b50d1374ba66b9,67ff68dfedb5f27e065e4b3d,1
6803335652932a94b197dbff,67ff68dfedb5f27e065e4b3d,5
6805367a7880425304c55534,67ff68dfedb5f27e065e4b3d,5
680537e07880425304c567af,67ff68dfedb5f27e065e4b3d,5
6805429b7880425304c593f6,67ff68dfedb5f27e065e4b3d,4
68070902b5b754c58b6ee93c,67ff68dfedb5f27e065e4b3d,4
680721c1b5b754c58b6f6b56,67ff68dfedb5f27e065e4b3d,2
6807f80f533638dc185a6804,67ff68dfedb5f27e065e4b3d,5
680881c84ddddaa8b39c7e9f,67ff68dfedb5f27e065e4b3d,5
6809149be6bab0fa7fd1af4f,67ff68dfedb5f27e065e4b3d,5
68091780e6bab0fa7fd20172,67ff68dfedb5f27e065e4b3d,5
68091c4be6bab0fa7fd28376,67ff68dfedb5f27e065e4b3d,5
6809329be6bab0fa7fd4ebf6,67ff68dfedb5f27e065e4b3d,5
680936838e56cc04ea80b529,67ff68dfedb5f27e065e4b3d,1
681afd6e495ea8e42c6befe7,67ff68dfedb5f27e065e4b3d,5
67ff750418e70202892a69c6,67ff72b012c27e4d72835abc,4
67fbf148c6b50d1374ba66b9,67ff72b012c27e4d72835abc,5
68070902b5b754c58b6ee93c,67ff72b012c27e4d72835abc,4
680721c1b5b754c58b6f6b56,67ff72b012c27e4d72835abc,1
680736cab5b754c58b6f96ac,67ff72b012c27e4d72835abc,5
68070683cd0e4df561579d6a,67ff72b012c27e4d72835abc,4
68090dbfe6bab0fa7fd114f4,67ff72b012c27e4d72835abc,1
68092238e6bab0fa7fd345bc,67ff72b012c27e4d72835abc,4
6803335652932a94b197dbff,67fff2f7ba4a7f0f85006aaa,5
680537e07880425304c567af,67fff2f7ba4a7f0f85006aaa,5
6805429b7880425304c593f6,67fff2f7ba4a7f0f85006aaa,4
68070902b5b754c58b6ee93c,67fff2f7ba4a7f0f85006aaa,5
6807176cb5b754c58b6f2365,67fff2f7ba4a7f0f85006aaa,5
680721c1b5b754c58b6f6b56,67fff2f7ba4a7f0f85006aaa,2
680736cab5b754c58b6f96ac,67fff2f7ba4a7f0f85006aaa,2
6807a51b494d33237c31cf90,67fff2f7ba4a7f0f85006aaa,5
6808a327ac881cfcac567260,67fff2f7ba4a7f0f85006aaa,5
68091c4be6bab0fa7fd28376,67fff2f7ba4a7f0f85006aaa,4
68092238e6bab0fa7fd345bc,67fff2f7ba4a7f0f85006aaa,2
6809329be6bab0fa7fd4ebf6,67fff2f7ba4a7f0f85006aaa,4
67ff750418e70202892a69c6,67fff754ba4a7f0f8500748e,5
68070902b5b754c58b6ee93c,67fff754ba4a7f0f8500748e,4
680721c1b5b754c58b6f6b56,67fff754ba4a7f0f8500748e,2
680736cab5b754c58b6f96ac,67fff754ba4a7f0f8500748e,5
6808812c4ddddaa8b39c7caa,67fff754ba4a7f0f8500748e,5
68087b664ddddaa8b39c5f96,67fff754ba4a7f0f8500748e,4
68092238e6bab0fa7fd345bc,67fff754ba4a7f0f8500748e,5
68092bfae6bab0fa7fd3ddfa,67fff754ba4a7f0f8500748e,3
681afe73495ea8e42c6c1a9e,67fff754ba4a7f0f8500748e,4
67ff750418e70202892a69c6,6803ef6d24511ad2320406b6,2
68070902b5b754c58b6ee93c,6803ef6d24511ad2320406b6,3
680721c1b5b754c58b6f6b56,6803ef6d24511ad2320406b6,1
680736cab5b754c58b6f96ac,6803ef6d24511ad2320406b6,1
6805367a7880425304c55534,6803f21c24511ad232041a8d,4
67fbf148c6b50d1374ba66b9,6803f21c24511ad232041a8d,2
68070902b5b754c58b6ee93c,6803f21c24511ad232041a8d,2
680721c1b5b754c58b6f6b56,6803f21c24511ad232041a8d,2
6807f80f533638dc185a6804,6803f21c24511ad232041a8d,5
68091780e6bab0fa7fd20172,6803f21c24511ad232041a8d,5
68091c4be6bab0fa7fd28376,6803f21c24511ad232041a8d,4
67fbf148c6b50d1374ba66b9,6803fbb2074c8a7d7eb93c71,5
6805b10af805cbaf4c134275,6803fbb2074c8a7d7eb93c71,5
680736cab5b754c58b6f96ac,6803fbb2074c8a7d7eb93c71,2
6807a7c4494d33237c320c41,6803fbb2074c8a7d7eb93c71,5
6807b14c494d33237c32a90d,6803fbb2074c8a7d7eb93c71,5
68088805338412b9b0cc8aae,6803fbb2074c8a7d7eb93c71,5
6808a327ac881cfcac567260,6803fbb2074c8a7d7eb93c71,2
6809149be6bab0fa7fd1af4f,6803fbb2074c8a7d7eb93c71,3
68091780e6bab0fa7fd20172,6803fbb2074c8a7d7eb93c71,1
68092bfae6bab0fa7fd3ddfa,6803fbb2074c8a7d7eb93c71,5
68092e3ce6bab0fa7fd45cbc,6803fbb2074c8a7d7eb93c71,5
681afe73495ea8e42c6c1a9e,6803fbb2074c8a7d7eb93c71,5
67fbf148c6b50d1374ba66b9,6803fd00074c8a7d7eb946a0,5
68070902b5b754c58b6ee93c,6803fd00074c8a7d7eb946a0,5
680721c1b5b754c58b6f6b56,6803fd00074c8a7d7eb946a0,2
680736cab5b754c58b6f96ac,6803fd00074c8a7d7eb946a0,5
68070683cd0e4df561579d6a,6803fd00074c8a7d7eb946a0,5
6808812c4ddddaa8b39c7caa,6803fd00074c8a7d7eb946a0,5
68090c2ce6bab0fa7fd0f7ab,6803fd00074c8a7d7eb946a0,2
68091fa8e6bab0fa7fd2e2b7,6803fd00074c8a7d7eb946a0,5
68092bfae6bab0fa7fd3ddfa,6803fd00074c8a7d7eb946a0,1
681afe73495ea8e42c6c1a9e,6803fd00074c8a7d7eb946a0,2
6805367a7880425304c55534,68040628074c8a7d7eb95a88,2
67fbf148c6b50d1374ba66b9,68040628074c8a7d7eb95a88,4
680736cab5b754c58b6f96ac,68040628074c8a7d7eb95a88,1
6807a7c4494d33237c320c41,68040628074c8a7d7eb95a88,5
6807b14c494d33237c32a90d,68040628074c8a7d7eb95a88,5
68091780e6bab0fa7fd20172,68040628074c8a7d7eb95a88,1
68092bfae6bab0fa7fd3ddfa,68040628074c8a7d7eb95a88,5
68092e3ce6bab0fa7fd45cbc,68040628074c8a7d7eb95a88,5
6803335652932a94b197dbff,68052a656e01cc9265f4479c,1
680537e07880425304c567af,68052a656e01cc9265f4479c,2
67fbf148c6b50d1374ba66b9,68052a656e01cc9265f4479c,5
68070902b5b754c58b6ee93c,68052a656e01cc9265f4479c,4
680721c1b5b754c58b6f6b56,68052a656e01cc9265f4479c,5
680736cab5b754c58b6f96ac,68052a656e01cc9265f4479c,1
6807a7c4494d33237c320c41,68052a656e01cc9265f4479c,5
6807b14c494d33237c32a90d,68052a656e01cc9265f4479c,5
6809149be6bab0fa7fd1af4f,68052a656e01cc9265f4479c,2
68092bfae6bab0fa7fd3ddfa,68052a656e01cc9265f4479c,5
6803335652932a94b197dbff,68052b316e01cc9265f44935,4
6805367a7880425304c55534,68052b316e01cc9265f44935,5
680537e07880425304c567af,68052b316e01cc9265f44935,4
67fbf148c6b50d1374ba66b9,68052b316e01cc9265f44935,2
6805429b7880425304c593f6,68052b316e01cc9265f44935,5
68070902b5b754c58b6ee93c,68052b316e01cc9265f44935,4
6807176cb5b754c58b6f2365,68052b316e01cc9265f44935,3
680881c84ddddaa8b39c7e9f,68052b316e01cc9265f44935,5
68087b664ddddaa8b39c5f96,68052b316e01cc9265f44935,2
6809149be6bab0fa7fd1af4f,68052b316e01cc9265f44935,5
68091780e6bab0fa7fd20172,68052b316e01cc9265f44935,5
68092238e6bab0fa7fd345bc,68052b316e01cc9265f44935,1
6809329be6bab0fa7fd4ebf6,68052b316e01cc9265f44935,5
6803335652932a94b197dbff,68052c046e01cc9265f4568c,5
680537e07880425304c567af,68052c046e01cc9265f4568c,4
67fbf148c6b50d1374ba66b9,68052c046e01cc9265f4568c,2
6805b10af805cbaf4c134275,68052c046e01cc9265f4568c,2
68070902b5b754c58b6ee93c,68052c046e01cc9265f4568c,5
6807176cb5b754c58b6f2365,68052c046e01cc9265f4568c,5
680721c1b5b754c58b6f6b56,68052c046e01cc9265f4568c,3
68079c9c494d33237c319b73,68052c046e01cc9265f4568c,2
6807a51b494d33237c31cf90,68052c046e01cc9265f4568c,1
6807a7c4494d33237c320c41,68052c046e01cc9265f4568c,1
6807ac58494d33237c325d58,68052c046e01cc9265f4568c,1
6807b14c494d33237c32a90d,68052c046e01cc9265f4568c,1
68091c4be6bab0fa7fd28376,68052c046e01cc9265f4568c,4
68092e3ce6bab0fa7fd45cbc,68052c046e01cc9265f4568c,2
6803335652932a94b197dbff,68052d5f6e01cc9265f461ad,5
67fbf148c6b50d1374ba66b9,68052d5f6e01cc9265f461ad,1
68070902b5b754c58b6ee93c,68052d5f6e01cc9265f461ad,4
680721c1b5b754c58b6f6b56,68052d5f6e01cc9265f461ad,1
6807a51b494d33237c31cf90,68052d5f6e01cc9265f461ad,1
6807a7c4494d33237c320c41,68052d5f6e01cc9265f461ad,1
6807ac58494d33237c325d58,68052d5f6e01cc9265f461ad,1
6807b14c494d33237c32a90d,68052d5f6e01cc9265f461ad,1
6807f80f533638dc185a6804,68052d5f6e01cc9265f461ad,4
6809149be6bab0fa7fd1af4f,68052d5f6e01cc9265f461ad,5
68091c4be6bab0fa7fd28376,68052d5f6e01cc9265f461ad,5
67ff750418e70202892a69c6,68052ea66e01cc9265f4697d,1
680537e07880425304c567af,68052ea66e01cc9265f4697d,1
68070902b5b754c58b6ee93c,68052ea66e01cc9265f4697d,2
6807176cb5b754c58b6f2365,68052ea66e01cc9265f4697d,2
680721c1b5b754c58b6f6b56,68052ea66e01cc9265f4697d,1
680736cab5b754c58b6f96ac,68052ea66e01cc9265f4697d,1
6807a51b494d33237c31cf90,68052ea66e01cc9265f4697d,1
6807a7c4494d33237c320c41,68052ea66e01cc9265f4697d,1
6807ac58494d33237c325d58,68052ea66e01cc9265f4697d,1
6807b14c494d33237c32a90d,68052ea66e01cc9265f4697d,2
6805367a7880425304c55534,680530f66e01cc9265f48958,1
6805b10af805cbaf4c134275,680530f66e01cc9265f48958,5
68070902b5b754c58b6ee93c,680530f66e01cc9265f48958,3
6807176cb5b754c58b6f2365,680530f66e01cc9265f48958,4
680721c1b5b754c58b6f6b56,680530f66e01cc9265f48958,1
680736cab5b754c58b6f96ac,680530f66e01cc9265f48958,1
68079c9c494d33237c319b73,680530f66e01cc9265f48958,5
6807a7c4494d33237c320c41,680530f66e01cc9265f48958,2
6807ac58494d33237c325d58,680530f66e01cc9265f48958,5
6807b14c494d33237c32a90d,680530f66e01cc9265f48958,2
68070683cd0e4df561579d6a,680530f66e01cc9265f48958,5
68087b664ddddaa8b39c5f96,680530f66e01cc9265f48958,1
68090dbfe6bab0fa7fd114f4,680530f66e01cc9265f48958,5
68091780e6bab0fa7fd20172,680530f66e01cc9265f48958,1
68092238e6bab0fa7fd345bc,680530f66e01cc9265f48958,3
68092e3ce6bab0fa7fd45cbc,680530f66e01cc9265f48958,5
68070902b5b754c58b6ee93c,680534467880425304c52ffa,3
6807176cb5b754c58b6f2365,680534467880425304c52ffa,2
680721c1b5b754c58b6f6b56,680534467880425304c52ffa,1
680736cab5b754c58b6f96ac,680534467880425304c52ffa,1
68079c9c494d33237c319b73,680534467880425304c52ffa,5
6807a7c4494d33237c320c41,680534467880425304c52ffa,1
6807ac58494d33237c325d58,680534467880425304c52ffa,5
6807b14c494d33237c32a90d,680534467880425304c52ffa,1
68070683cd0e4df561579d6a,680534467880425304c52ffa,4
68091780e6bab0fa7fd20172,680534467880425304c52ffa,1
68092238e6bab0fa7fd345bc,680534467880425304c52ffa,4
6805429b7880425304c593f6,6805439e7880425304c59cc2,1
68070902b5b754c58b6ee93c,6805439e7880425304c59cc2,2
6807176cb5b754c58b6f2365,6805439e7880425304c59cc2,1
680721c1b5b754c58b6f6b56,6805439e7880425304c59cc2,1
680736cab5b754c58b6f96ac,6805439e7880425304c59cc2,1
68079c9c494d33237c319b73,6805439e7880425304c59cc2,1
6807a51b494d33237c31cf90,6805439e7880425304c59cc2,1
6807a7c4494d33237c320c41,6805439e7880425304c59cc2,1
6807ac58494d33237c325d58,6805439e7880425304c59cc2,1
68091780e6bab0fa7fd20172,6805439e7880425304c59cc2,1
6805429b7880425304c593f6,680545317880425304c5a920,2
68070902b5b754c58b6ee93c,680545317880425304c5a920,2
6807176cb5b754c58b6f2365,680545317880425304c5a920,1
680721c1b5b754c58b6f6b56,680545317880425304c5a920,1
680736cab5b754c58b6f96ac,680545317880425304c5a920,1
68079c9c494d33237c319b73,680545317880425304c5a920,1
6807a51b494d33237c31cf90,680545317880425304c5a920,1
6807a7c4494d33237c320c41,680545317880425304c5a920,1
6807b14c494d33237c32a90d,680545317880425304c5a920,1
6805429b7880425304c593f6,680546087880425304c5b7b7,5
6805b10af805cbaf4c134275,680546087880425304c5b7b7,2
6807176cb5b754c58b6f2365,680546087880425304c5b7b7,5
680736cab5b754c58b6f96ac,680546087880425304c5b7b7,1
68079c9c494d33237c319b73,680546087880425304c5b7b7,2
6807a51b494d33237c31cf90,680546087880425304c5b7b7,5
68070683cd0e4df561579d6a,680546087880425304c5b7b7,1
68088805338412b9b0cc8aae,680546087880425304c5b7b7,1
6808a327ac881cfcac567260,680546087880425304c5b7b7,5
68090dbfe6bab0fa7fd114f4,680546087880425304c5b7b7,1
6809149be6bab0fa7fd1af4f,680546087880425304c5b7b7,3
68091c4be6bab0fa7fd28376,680546087880425304c5b7b7,3
68091fa8e6bab0fa7fd2e2b7,680546087880425304c5b7b7,1
68092bfae6bab0fa7fd3ddfa,680546087880425304c5b7b7,1
6805b10af805cbaf4c134275,68059a5f1baf0532247ed3d3,4
68070902b5b754c58b6ee93c,68059a5f1baf0532247ed3d3,4
6807176cb5b754c58b6f2365,68059a5f1baf0532247ed3d3,1
680721c1b5b754c58b6f6b56,68059a5f1baf0532247ed3d3,2
680736cab5b754c58b6f96ac,68059a5f1baf0532247ed3d3,1
68079c9c494d33237c319b73,68059a5f1baf0532247ed3d3,5
6807a51b494d33237c31cf90,68059a5f1baf0532247ed3d3,2
6807ac58494d33237c325d58,68059a5f1baf0532247ed3d3,5
6807b14c494d33237c32a90d,68059a5f1baf0532247ed3d3,1
68087b664ddddaa8b39c5f96,68059a5f1baf0532247ed3d3,1
68090dbfe6bab0fa7fd114f4,68059a5f1baf0532247ed3d3,4
68092e3ce6bab0fa7fd45cbc,68059a5f1baf0532247ed3d3,5
6809329be6bab0fa7fd4ebf6,68059a5f1baf0532247ed3d3,2
68079c9c494d33237c319b73,68078d01c1f0e09c09d45304,1
6807a51b494d33237c31cf90,68078d01c1f0e09c09d45304,1
68070683cd0e4df561579d6a,68078d01c1f0e09c09d45304,4
68092238e6bab0fa7fd345bc,68078d01c1f0e09c09d45304,5
68087b664ddddaa8b39c5f96,6807de50533638dc185814d3,3
68091780e6bab0fa7fd20172,6807de50533638dc185814d3,1
68092bfae6bab0fa7fd3ddfa,6807de50533638dc185814d3,4
68088805338412b9b0cc8aae,6807df54533638dc185821ed,5
6809149be6bab0fa7fd1af4f,6807df54533638dc185821ed,1
68091fa8e6bab0fa7fd2e2b7,6807df54533638dc185821ed,4
68092bfae6bab0fa7fd3ddfa,6807df54533638dc185821ed,5
68092e3ce6bab0fa7fd45cbc,6807df54533638dc185821ed,5
681afe73495ea8e42c6c1a9e,6807df54533638dc185821ed,5
67fbf148c6b50d1374ba66b9,6807e044533638dc18584ce8,5
68070683cd0e4df561579d6a,6807e044533638dc18584ce8,4
6809149be6bab0fa7fd1af4f,6807e044533638dc18584ce8,2
68092bfae6bab0fa7fd3ddfa,6807e044533638dc18584ce8,5
68092e3ce6bab0fa7fd45cbc,6807e044533638dc18584ce8,5
680ed9ae7648ef17502c3162,6807e044533638dc18584ce8,5
681afe73495ea8e42c6c1a9e,6807e044533638dc18584ce8,5
68090dbfe6bab0fa7fd114f4,6807e0ca533638dc18585180,5
68091c4be6bab0fa7fd28376,6807e0ca533638dc18585180,2
68091fa8e6bab0fa7fd2e2b7,6807e0ca533638dc18585180,2
68092bfae6bab0fa7fd3ddfa,6807e0ca533638dc18585180,5
68092e3ce6bab0fa7fd45cbc,6807e0ca533638dc18585180,5
68090dbfe6bab0fa7fd114f4,6807e221533638dc18589d89,4
68091780e6bab0fa7fd20172,6807e221533638dc18589d89,2
68090dbfe6bab0fa7fd114f4,6807e409533638dc1858a7b1,5
68091780e6bab0fa7fd20172,6807e409533638dc1858a7b1,2
68087b664ddddaa8b39c5f96,6807e4f5533638dc1858af40,1
68091780e6bab0fa7fd20172,6807e4f5533638dc1858af40,2
68087b664ddddaa8b39c5f96,6807e56b533638dc1858b520,2
68090dbfe6bab0fa7fd114f4,6807e56b533638dc1858b520,5
68090dbfe6bab0fa7fd114f4,6807e68f533638dc1858bae5,5
68091780e6bab0fa7fd20172,6807e68f533638dc1858bae5,3
68092238e6bab0fa7fd345bc,6807e68f533638dc1858bae5,4
68087b664ddddaa8b39c5f96,6807e758533638dc1858d0b8,1
68091780e6bab0fa7fd20172,6807e758533638dc1858d0b8,1
68092238e6bab0fa7fd345bc,6807e758533638dc1858d0b8,4
68090dbfe6bab0fa7fd114f4,6807e837533638dc1858de85,4
68092238e6bab0fa7fd345bc,6807e837533638dc1858de85,2
6807f80f533638dc185a6804,6807ea18533638dc1859175e,5
6808a327ac881cfcac567260,6807ea18533638dc1859175e,4
6807f80f533638dc185a6804,6807eb56533638dc18594f41,5
6808a327ac881cfcac567260,6807eb56533638dc18594f41,4
68091fa8e6bab0fa7fd2e2b7,6807eb56533638dc18594f41,2
68092238e6bab0fa7fd345bc,6807eb56533638dc18594f41,2
68070683cd0e4df561579d6a,6807ed10533638dc1859bf35,2
6807f80f533638dc185a6804,6807ed10533638dc1859bf35,5
68090c2ce6bab0fa7fd0f7ab,6807ed10533638dc1859bf35,5
68090dbfe6bab0fa7fd114f4,6807ed10533638dc1859bf35,1
6809149be6bab0fa7fd1af4f,6807ed10533638dc1859bf35,3
68091fa8e6bab0fa7fd2e2b7,6807ed10533638dc1859bf35,2
68092e3ce6bab0fa7fd45cbc,6807ed10533638dc1859bf35,2
6807f80f533638dc185a6804,6807eeea533638dc1859ebf3,4
680881c84ddddaa8b39c7e9f,6807eeea533638dc1859ebf3,5
6808a327ac881cfcac567260,6807eeea533638dc1859ebf3,5
68090c2ce6bab0fa7fd0f7ab,6807eeea533638dc1859ebf3,5
6809149be6bab0fa7fd1af4f,6807eeea533638dc1859ebf3,3
68091c4be6bab0fa7fd28376,6807eeea533638dc1859ebf3,4
68092238e6bab0fa7fd345bc,6807eeea533638dc1859ebf3,3
68092bfae6bab0fa7fd3ddfa,6807eeea533638dc1859ebf3,2
68070683cd0e4df561579d6a,6807efc5533638dc1859f3ab,5
6807f80f533638dc185a6804,6807efc5533638dc1859f3ab,1
6808812c4ddddaa8b39c7caa,6807efc5533638dc1859f3ab,5
68091fa8e6bab0fa7fd2e2b7,6807efc5533638dc1859f3ab,5
68092238e6bab0fa7fd345bc,6807efc5533638dc1859f3ab,5
68092bfae6bab0fa7fd3ddfa,6807efc5533638dc1859f3ab,1
68092e3ce6bab0fa7fd45cbc,6807efc5533638dc1859f3ab,3
6809329be6bab0fa7fd4ebf6,6807efc5533638dc1859f3ab,1
68070683cd0e4df561579d6a,6807f0f4533638dc185a0ea8,5
6807f80f533638dc185a6804,6807f0f4533638dc185a0ea8,2
6808812c4ddddaa8b39c7caa,6807f0f4533638dc185a0ea8,5
68090dbfe6bab0fa7fd114f4,6807f0f4533638dc185a0ea8,1
68091fa8e6bab0fa7fd2e2b7,6807f0f4533638dc185a0ea8,5
68070683cd0e4df561579d6a,6807f236533638dc185a1ddb,1
6807f80f533638dc185a6804,6807f236533638dc185a1ddb,4
68088805338412b9b0cc8aae,6807f236533638dc185a1ddb,1
6808a327ac881cfcac567260,6807f236533638dc185a1ddb,5
68090dbfe6bab0fa7fd114f4,6807f236533638dc185a1ddb,2
68091c4be6bab0fa7fd28376,6807f236533638dc185a1ddb,3
67fbf148c6b50d1374ba66b9,6807f236533638dc185a1ddb,2
68070683cd0e4df561579d6a,6807f3ae533638dc185a2c9b,5
6807f80f533638dc185a6804,6807f3ae533638dc185a2c9b,2
6808812c4ddddaa8b39c7caa,6807f3ae533638dc185a2c9b,5
68087b664ddddaa8b39c5f96,6807f3ae533638dc185a2c9b,5
68090c2ce6bab0fa7fd0f7ab,6807f3ae533638dc185a2c9b,1
68091fa8e6bab0fa7fd2e2b7,6807f3ae533638dc185a2c9b,5
68092238e6bab0fa7fd345bc,6807f3ae533638dc185a2c9b,5
68092bfae6bab0fa7fd3ddfa,6807f3ae533638dc185a2c9b,1
68092e3ce6bab0fa7fd45cbc,6807f3ae533638dc185a2c9b,4
67fbf148c6b50d1374ba66b9,6807f3ae533638dc185a2c9b,4
67fbf148c6b50d1374ba66b9,6807f511533638dc185a3480,5
68070683cd0e4df561579d6a,6807f511533638dc185a3480,5
68087b664ddddaa8b39c5f96,6807f511533638dc185a3480,5
68092238e6bab0fa7fd345bc,6807f511533638dc185a3480,5
68092bfae6bab0fa7fd3ddfa,6807f511533638dc185a3480,3
681afe73495ea8e42c6c1a9e,6807f511533638dc185a3480,5
681afd6e495ea8e42c6befe7,680a62049132aad2a40b89ed,5
681afe73495ea8e42c6c1a9e,680a62049132aad2a40b89ed,1
681afd6e495ea8e42c6befe7,680a63749132aad2a40b9f0b,2
67fbf148c6b50d1374ba66b9,680a65039132aad2a40badcf,1
681afd6e495ea8e42c6befe7,680a65039132aad2a40badcf,5
681afd6e495ea8e42c6befe7,680a65509132aad2a40bb0c3,4
681afe73495ea8e42c6c1a9e,680a6ccd9132aad2a40bf31d,4
681afe73495ea8e42c6c1a9e,680a7e5f9132aad2a40c3e70,2
